-9.955206871,0.089020472,-837.8157349,-10.82022095,0.089704201,-844.5632324,-9.090192795,0.088336743,-831.0682373,-10.53588963,0.089479461,-842.3453369
-8.957283974,0.099827174,-837.9456787,-9.821822166,0.096342541,-844.6929932,-8.092745781,0.103311807,-831.1983643,-9.537388802,0.097488984,-842.4731445
-7.95913744,0.112553462,-838.0759277,-8.823396683,0.103221878,-844.822998,-7.094878197,0.121885046,-831.3288574,-8.53879261,0.106294803,-842.6011353
-6.961102009,0.124349084,-838.2058716,-7.82494688,0.111486115,-844.9528198,-6.097257137,0.137212053,-831.4589233,-7.540213108,0.115725905,-842.7289429
-5.962776423,0.133290458,-838.3358154,-6.826586723,0.121489845,-845.0828857,-5.098966122,0.145091072,-831.5887451,-6.541595936,0.125383139,-842.8568726
-4.964174747,0.139762193,-838.4657898,-5.828252792,0.13264975,-845.2131348,-4.100096703,0.146874636,-831.7184448,-5.542903423,0.13499853,-842.9849243
-3.966383934,0.144606359,-838.5955505,-4.829806805,0.143368691,-845.3432007,-3.102961063,0.145844027,-831.8479004,-4.544363976,0.143777862,-843.1124878
-2.968364239,0.150877349,-838.7254944,-3.831285954,0.15295139,-845.4733276,-2.105442524,0.148803309,-831.9776611,-3.545715332,0.152265012,-843.2402344
-1.970129728,0.159703739,-838.8552551,-2.832836628,0.16105321,-845.6030273,-1.107422829,0.158354267,-832.1074829,-2.547070265,0.160606205,-843.3678589
-0.972001076,0.166932426,-838.9850769,-1.834452152,0.169512019,-845.7327881,-0.109549999,0.164352834,-832.2373657,-1.548494577,0.168656722,-843.4954834
0.026233494,0.173620954,-839.1149902,-0.835949659,0.177545726,-845.8626099,0.888416648,0.169696182,-832.3673706,-0.5497967,0.176243126,-843.6231079
1.024395287,0.180465408,-839.2449341,0.162485003,0.184482932,-845.9924316,1.886305571,0.176447883,-832.4974365,0.448852956,0.183148116,-843.7506104
2.022734344,0.187055357,-839.3745117,1.161010385,0.191234007,-846.1217651,2.884458303,0.182876706,-832.6272583,1.447558403,0.189844489,-843.8781128
3.021201611,0.193902463,-839.5039673,2.159608841,0.197997779,-846.2509155,3.88279438,0.189807147,-832.757019,2.446330309,0.196634933,-844.0056763
4.019347668,0.205195516,-839.6344299,3.157790184,0.203563675,-846.3821411,4.880905151,0.206827357,-832.8867188,3.444947481,0.204107568,-844.1331177
5.017888308,0.216082089,-839.7648621,4.15586853,0.210626379,-846.5128174,5.879908085,0.221537799,-833.0169067,4.443553925,0.212447137,-844.2608032
6.016932011,0.226257719,-839.8950195,5.153863907,0.219201133,-846.6427612,6.880000114,0.233314306,-833.1472778,5.442186832,0.221558511,-844.3885498
7.015739441,0.230497934,-840.0246582,6.151826382,0.230209932,-846.7722778,7.8796525,0.230785936,-833.2770386,6.44064045,0.230306208,-844.5164795
8.014487028,0.235128462,-840.1542053,7.150076389,0.240174025,-846.9017944,8.878897667,0.230082899,-833.4066162,7.439267635,0.238486022,-844.6443481
9.012720108,0.243334025,-840.283783,8.148598671,0.247069821,-847.0316162,9.876841545,0.23959823,-833.5359497,8.437937737,0.245818943,-844.7722168
10.01116991,0.254098833,-840.4136658,9.146911621,0.252797008,-847.1615601,10.8754282,0.255400658,-833.6657715,9.436547279,0.253233284,-844.9001465
11.00979233,0.265377462,-840.5436401,10.14523315,0.258426338,-847.2914429,11.8743515,0.272328585,-833.7958374,10.43521786,0.260757834,-845.0281372
12.00826216,0.271106005,-840.6734619,11.14357376,0.267149985,-847.4208984,12.87295055,0.275062025,-833.9260254,11.43380737,0.268477827,-845.1561279
13.00650835,0.278317347,-840.8030701,12.14201355,0.275267333,-847.550415,13.87100315,0.281367362,-834.0557251,12.43239594,0.276291817,-845.2839966
14.00457907,0.286776572,-840.9326477,13.14058018,0.282668978,-847.6801758,14.86857796,0.290884167,-834.1851196,13.43101978,0.284049779,-845.4119263
15.00272369,0.297252402,-841.062561,14.13900566,0.287789792,-847.8099365,15.86644173,0.306715012,-834.3151855,14.42960358,0.290973485,-845.5397949
16.00091219,0.305121943,-841.1922607,15.13755512,0.294239372,-847.9395142,16.86426926,0.316004515,-834.4450073,15.42826843,0.297903806,-845.6675415
